id,value
10390,647196.383944613
10391,537954.8771451655
10392,688251.6153404888
10397,609693.1716042225
10411,813758.9449489202
10418,-163219.40484897644
10423,379000.52455715387
10434,467627.24027194997
10437,472007.13859708596
10449,-117795.42325702433
10453,768121.6595543738
10457,523166.78369500756
10460,-169811.39939678542
10462,-149717.27504550453
10463,353252.0380687133
10468,467627.24027194997
10469,408943.058251767
10478,319187.36532511015
10483,349885.1296156159
10486,510152.7195576079
10487,536477.1477863393
10489,467627.24027194997
10494,523166.78369500756
10498,466149.5109131237
10505,531659.3387905218
10515,689729.344699315
10516,688251.6153404888
10518,689729.344699315
10521,769581.6219646581
10523,467627.24027194997
10527,985393.6792080688
10533,738704.9904976211
10539,609693.1716042225
10541,524665.5966444458
10544,689729.344699315
10545,704517.4381494728
10551,406902.40239749977
10555,467627.24027194997
10557,634038.3245162616
10558,689729.344699315
10573,905267.551501928
10584,12695.688323000162
10591,319187.36532511015
10595,704517.4381494728
10608,467627.24027194997
10613,537954.8771451655
10616,689729.344699315
10617,982956.0270334071
10621,689729.344699315
10623,576868.7470713973
10629,351362.8589744421
10632,523166.78369500756
10641,521689.0543361813
10644,997744.1204835649
10645,374726.9087481678
10658,704517.4381494728
10659,755757.5776678589
10663,689729.344699315
10665,406902.40239749977
10683,467627.24027194997
10693,459275.7827126738
10695,466149.5109131237
10697,408943.058251767
10706,467627.24027194997
10707,951254.2580364045
10714,759389.2951717906
10715,689729.344699315
10725,351362.8589744421
10727,627915.9138045538
10729,-169811.39939678542
10733,1422346.032681371
10745,704517.4381494728
10752,699521.5619476502
10755,729152.1536090396
10757,467627.24027194997
10759,467627.24027194997
10764,466149.5109131237
10772,576868.7470713973
10781,523166.78369500756
10783,905267.551501928
10785,408943.058251767
10789,406902.40239749977
10791,-107679.8614259189
10792,470529.4092382597
10797,746756.0717060954
10801,466149.5109131237
10806,-181088.26042372652
10808,467627.24027194997
10811,220210.66397398818
10813,328604.22212080035
10817,632408.2904944553
10821,467475.7635119538
10823,371391.7488485296
10829,755757.5776678589
10840,530181.6094316957
10843,523166.78369500756
10847,286225.7893756599
10855,936208.5745411242
10857,890479.4580517702
10861,349885.1296156159
10865,666899.6242655792
10866,271586.9493389165
10869,292678.6769542592
10875,372869.47820735583
10881,374726.9087481678
10883,319187.36532511015
10884,689729.344699315
10888,431854.5392809085
10892,554025.4298642928
10894,704517.4381494728
10895,755757.5776678589
10901,521689.0543361813
10902,474971.2912203109
10905,699748.3399644119
10911,466149.5109131237
10915,704517.4381494728
10918,467627.24027194997
10919,477977.2259082759
10926,468953.49287078006
10927,466149.5109131237
10930,632408.2904944553
10932,351362.8589744421
10935,275750.20739704574
10937,526220.4294213133
10938,467627.24027194997
10945,627915.9138045538
10946,372869.47820735583
10947,668377.3536244053
10948,768121.6595543738
10949,408943.058251767
10952,1748620.7423301039
10954,-151195.0044043308
10959,526220.4294213133
10976,521689.0543361813
10977,800817.8857703272
10980,704517.4381494728
10981,408943.058251767
10984,-4429.544265810654
10993,273064.67869774275
11005,468953.49287078006
11011,467627.24027194997
11023,523166.78369500756
11037,798970.8514987624
11038,413413.9494477225
11039,260503.18330492728
11041,467475.7635119538
11044,354729.7674275395
11049,379000.52455715387
11051,738392.4628317547
11059,428409.02163041336
11071,533655.4732404939
11073,688251.6153404888
11083,372869.47820735583
11084,960529.6211070548
11086,466149.5109131237
11091,1019105.9419233112
11092,467627.24027194997
11093,406902.40239749977
11097,466149.5109131237
11110,578347.7095266914
11115,467627.24027194997
11117,688251.6153404888
11120,353252.0380687133
11121,467627.24027194997
11123,589195.0166635518
11124,537954.8771451655
11127,413413.9494477225
11137,393332.1750157761
11145,467627.24027194997
11146,938389.7138749182
11152,634038.3245162616
11154,668377.3536244053
11155,408943.058251767
11156,825239.3972427902
11157,523166.78369500756
11158,161526.48195380508
11161,523166.78369500756
11167,532177.7438816677
11169,635461.9362207607
11170,533655.4732404939
11171,273064.67869774275
11173,635516.0538750878
11177,467627.24027194997
11183,273064.67869774275
11190,889001.728692944
11191,521689.0543361813
11200,214380.49667755974
11205,635516.0538750878
11211,666899.6242655792
11230,510152.7195576079
11232,467627.24027194997
11233,372869.47820735583
11236,704517.4381494728
11237,770545.6711180167
11244,-151942.5438220354
11259,689729.344699315
11261,537954.8771451655
11265,523166.78369500756
11272,689729.344699315
11278,668163.4751585032
11283,220210.66397398818
11284,689729.344699315
11292,798970.8514987624
11294,408943.058251767
11305,532959.0009433428
11307,467627.24027194997
11311,477977.2259082759
11314,521689.0543361813
11320,319187.36532511015
11321,413413.9494477225
11323,731436.5311019283
11337,408943.058251767
11343,635516.0538750878
11345,408943.058251767
11347,689729.344699315
11356,413413.9494477225
11363,380985.7399330882
11375,268088.26708867773
11377,321738.63141746423
11382,685381.9001379813
11383,638753.1260674277
11385,438003.012714972
11386,604565.5737192796
11391,603087.8443604534
11399,619353.6671694374
11400,380985.7399330882
11405,491704.9760913618
11407,604565.5737192796
11408,229021.52520713737
11410,-248383.1758290121
11412,328250.178467687
11416,867568.2164151953
11419,604565.5737192796
11422,504031.24568351585
11423,-266252.03140376206
11425,382463.4692919144
11427,645466.1119878301
11432,550352.2828950521
11434,490227.24673253554
11436,234023.59434507458
11440,382311.9925319183
11442,380985.7399330882
11452,518819.3391336737
11453,1860615.8786524048
11458,452791.1061651298
11463,-266252.03140376206
11464,920635.5732604761
11471,382463.4692919144
11481,441056.6584412779
11507,232545.8649862483
11510,638753.1260674277
11511,712329.3511599008
11514,287705.7072273203
11515,581735.8532855435
11516,504031.24568351585
11517,380985.7399330882
11519,640329.0424349069
11525,603087.8443604534
11526,380985.7399330882
11533,645466.1119878301
11534,380985.7399330882
11539,518819.3391336737
11540,289563.13776813226
11545,603087.8443604534
11546,438003.012714972
11547,823520.0027262984
11551,129216.72569752418
11554,619353.6671694374
11555,287705.7072273203
11561,-236358.77538436625
11567,448491.70226045826
11575,604565.5737192796
11578,328250.178467687
11580,343245.25065037794
11584,323779.2872717315
11590,323779.2872717315
11593,438003.012714972
11595,266199.0879944068
11598,326772.44910886075
11599,619353.6671694374
11601,-238584.04416089726
11610,608408.358037267
11612,683904.1707791551
11617,-70560.15720098621
11620,382463.4692919144
11625,380985.7399330882
11626,747318.28142993
11628,478840.05825157266
11633,452791.1061651298
11636,386843.3676170504
11639,438003.012714972
11651,-248383.1758290121
11666,438003.012714972
11669,382463.4692919144
11673,287705.7072273203
11675,382463.4692919144
11676,452791.1061651298
11684,561400.6262955836
11685,701005.6554108881
11689,380985.7399330882
11694,380985.7399330882
11695,323779.2872717315
11711,619353.6671694374
11716,604565.5737192796
11718,264721.3586355806
11720,452791.1061651298
11722,433020.79407117877
11731,596434.255706764
11738,382463.4692919144
11744,269565.996447504
11745,382463.4692919144
11751,582295.9132188743
11753,328250.178467687
11760,617875.9378106112
11763,380985.7399330882
11764,717705.500855817
11770,452791.1061651298
11776,380985.7399330882
11800,603087.8443604534
11801,-254975.17037682093
11804,343245.25065037794
11808,382463.4692919144
11820,583213.5826443697
11824,382463.4692919144
11825,747318.28142993
11831,447795.22996330704
11840,286227.97786849405
11841,619353.6671694374
11854,604565.5737192796
11857,625751.4359129817
11863,438003.012714972
11864,882356.309865353
11869,323779.2872717315
11871,684435.6179331646
11883,604565.5737192796
11884,619353.6671694374
11890,328250.178467687
11894,452791.1061651298
11895,447795.22996330704
11899,424988.94857757236
11905,604565.5737192796
11911,234023.59434507458
11917,269565.996447504
11920,433020.79407117877
11921,919727.7341998166
11926,-70560.15720098621
11928,684435.6179331646
11929,836570.0875682295
11930,889620.598752734
11935,438003.012714972
11939,684435.6179331646
11942,382463.4692919144
11948,382463.4692919144
11949,189108.70705818408
11957,380985.7399330882
11961,619353.6671694374
11962,326772.44910886075
11963,603087.8443604534
11966,604565.5737192796
11970,382463.4692919144
11971,175339.4123248917
11975,490227.24673253554
11981,436525.2833561458
11985,382463.4692919144
11991,438003.012714972
11992,518819.3391336737
12004,175339.4123248917
12005,382463.4692919144
12006,603087.8443604534
12012,438003.012714972
12017,606930.6286784408
12018,-234881.04602553998
12019,604565.5737192796
12022,583213.5826443697
12025,471677.31931374193
12031,264721.3586355806
12034,438003.012714972
12037,438003.012714972
12039,583213.5826443697
12050,380985.7399330882
12060,382463.4692919144
12061,382463.4692919144
12067,438003.012714972
12081,439578.9290824517
12097,542752.1428245184
12099,739975.1613562224
12100,424988.94857757236
12102,201062.0183956245
12103,433020.79407117877
12107,438003.012714972
12116,382463.4692919144
12125,289563.13776813226
12126,645466.1119878301
12147,451313.37680630357
12158,382463.4692919144
12165,382463.4692919144
12169,518819.3391336737
12171,234023.59434507458
12172,438003.012714972
12181,135046.89299395273
12186,438003.012714972
12187,603087.8443604534
12189,700310.5496882466
12191,604565.5737192796
12193,603087.8443604534
12195,581735.8532855435
12199,454647.2221407984
12202,805315.6870717348
12203,382463.4692919144
12212,604565.5737192796
12219,619353.6671694374
12221,502553.5163246896
12223,287705.7072273203
12228,447795.22996330704
12237,820103.7805218926
12238,471677.31931374193
12245,744927.4061787062
12246,266199.0879944068
12254,289563.13776813226
12257,805315.6870717348
12264,452791.1061651298
12270,447013.972901632
12281,380985.7399330882
12283,82558.46080134198
12293,445189.18537460524
12304,832624.7010808489
12308,258941.75907256163
12317,327026.8283555702
12318,328504.55771439645
12320,249636.2009683371
12322,636602.1498476635
12323,328504.55771439645
12329,328504.55771439645
12330,328504.55771439645
12339,546411.2206634001
12340,349559.99277306575
12341,258941.75907256163
12346,373165.4845158023
12352,744401.0029837522
12353,373165.4845158023
12359,502190.2914294156
12360,328504.55771439645
12363,328504.55771439645
12365,503668.0207882418
12366,518456.1142383997
12369,624963.6365882583
12371,204975.2741669312
12379,373165.4845158023
12394,779981.0275754891
12414,328504.55771439645
12415,328504.55771439645
12417,660581.3283564908
12419,373165.4845158023
12420,258941.75907256163
12424,248158.47160951083
12425,181535.16215246383
12431,272604.5800272123
12439,437746.0645138438
12489,373165.4845158023
12490,782680.2663788752
12492,560913.907713812
12500,387953.5779659601
12505,1458799.5725520977
12506,258941.75907256163
12516,295758.8875957044
12519,521506.6900384011
12521,258941.75907256163
12523,503668.0207882418
12525,327026.8283555702
12529,333489.13731209305
12531,503668.0207882418
12541,373165.4845158023
12545,721144.7204364345
12549,217787.68251002618
12559,387953.5779659601
12560,765192.9341253313
12561,437721.3013518659
12566,729612.9095335944
12575,387953.5779659601
12578,584484.3472069436
12588,196782.18624458255
12589,258941.75907256163
12595,295758.8875957044
12599,503668.0207882418
12604,-53485.79075176227
12611,249620.23143547238
12614,463991.6735845326
12615,503668.0207882418
12623,328504.55771439645
12625,-231308.80937978814
12629,258941.75907256163
12631,667360.3801901339
12633,328504.55771439645
12638,386475.84860713384
12639,591941.2230462574
12642,335905.3086177307
12645,409637.55076011404
12648,373165.4845158023
12655,387953.5779659601
12656,327026.8283555702
12660,373165.4845158023
12662,494428.9290506814
12674,271126.85066838603
12676,503668.0207882418
12681,497195.08476540743
12691,573915.5978682579
12695,387953.5779659601
12697,408159.8214012878
12708,429666.4406342014
12710,437746.0645138438
12717,-231308.80937978814
12720,258941.75907256163
12722,387953.5779659601
12739,203497.54480810493
12743,614766.77330482
12746,327026.8283555702
12756,-54963.52011058851
12759,327026.8283555702
12761,283051.2938939762
12762,552102.6415194718
12763,328504.55771439645
12764,328504.55771439645
12784,258941.75907256163
12786,387953.5779659601
12787,351037.722131892
12794,328504.55771439645
12801,328504.55771439645
12807,349559.99277306575
12808,387953.5779659601
12814,531160.7704473964
12815,593418.9524050836
12826,-188125.61193720863
12829,288828.2105106872
12834,327026.8283555702
12837,333489.13731209305
12839,503668.0207882418
12843,439193.7174843461
12848,373165.4845158023
12849,529974.879135561
12860,258941.75907256163
12864,503668.0207882418
12868,437746.0645138438
12875,503668.0207882418
12880,328504.55771439645
12885,327026.8283555702
12886,373165.4845158023
12892,373165.4845158023
12904,287350.48115186096
12907,152121.25944317676
12911,328504.55771439645
12920,373165.4845158023
12922,371687.75515697605
12928,572437.8685094317
12935,535380.1145588686
12936,317265.5068286181
12937,373165.4845158023
12938,636168.1272117184
12939,373165.4845158023
12940,328504.55771439645
12946,373165.4845158023
12950,540421.0659994873
12953,685021.4531718729
12970,-53485.79075176227
12979,-231308.80937978814
12988,327026.8283555702
12991,518456.1142383997
12996,258941.75907256163
12997,345725.4661871686
13012,591507.2004103123
13013,373165.4845158023
13016,288828.2105106872
13033,387953.5779659601
13043,248158.47160951083
13051,516978.3848795735
13056,375626.38673277054
13060,611431.798228863
13061,327026.8283555702
13064,436268.33515501756
13069,681127.4484330848
13075,251097.96079429865
13077,722622.4497952607
13080,295758.8875957044
13084,332106.6727168538
13086,426593.4763768627
13091,347936.7875051445
13092,598063.088745674
13096,288487.76725358085
13103,317458.2462715613
13123,164958.48370611566
13125,209603.44097465673
13133,287010.0378947546
13136,553361.9813215339
13139,665548.6087292936
13140,42541.670340526354
13145,635120.8426962371
13146,333148.6940549867
13148,682605.659334445
13152,333148.6940549867
13160,333148.6940549867
13173,570237.5575389176
13174,413965.0204736883
13183,164958.48370611566
13187,287010.0378947546
13192,-122250.05340897964
13193,496841.0534568787
13197,551924.4325854417
13201,218924.96861174615
13216,288487.76725358085
13219,333148.6940549867
13220,452180.12665547297
13227,572892.7371268736
13230,347936.7875051445
13237,218924.96861174615
13238,-288796.21101006435
13241,164958.48370611566
13244,333148.6940549867
13245,209603.44097465673
13259,179248.6214080369
13265,470999.1816855648
13271,333148.6940549867
13274,288487.76725358085
13282,689492.4942815001
13284,218924.96861174615
13287,333148.6940549867
13293,287010.0378947546
13295,413965.0204736883
13296,287010.0378947546
13299,-122250.05340897964
13300,277248.71636780247
13301,359193.7907436385
13305,347936.7875051445
13308,677711.707771213
13313,217447.23925291988
13320,252854.66100259838
13324,347936.7875051445
13333,420120.5403540284
13334,288487.76725358085
13339,478439.3237775838
13343,287010.0378947546
13346,287010.0378947546
13351,218924.96861174615
13365,287010.0378947546
13368,498926.54617984523
13373,346459.05814631825
13378,112104.46898236105
13379,333148.6940549867
13386,463651.23032742605
13387,347936.7875051445
13396,463651.23032742605
13398,682605.659334445
13401,463651.23032742605
13402,347936.7875051445
13406,231110.06020757044
13407,463651.23032742605
13418,353038.27086329844
13425,333148.6940549867
13438,347936.7875051445
13442,369620.7602992985
13443,211081.170333483
13444,293472.3468512775
13449,331670.96469616046
13453,288487.76725358085
13458,405172.3949137896
13469,399176.92702353053
13472,37427.45323822173
13484,598866.963627174
13501,627343.5897293183
13502,-226664.673039198
13503,287010.0378947546
13504,288487.76725358085
13508,218924.96861174615
13509,542989.8273873017
13519,218924.96861174615
13520,487760.1512472101
13521,510608.1216998298
13522,533898.8074074422
13527,753770.1078881905
13530,331670.96469616046
13532,347936.7875051445
13536,288487.76725358085
13538,572892.7371268736
13543,550623.0766264682
13548,284953.20158029
13549,287010.0378947546
13551,506394.43020258454
13556,287010.0378947546
13560,218924.96861174615
13561,288487.76725358085
13566,590459.9158948311
13576,604013.0627868528
13577,534357.2538174842
13583,347936.7875051445
13590,333148.6940549867
13592,288487.76725358085
13594,483839.3633024334
13596,529679.4632959701
13598,333148.6940549867
13601,287010.0378947546
13607,288487.76725358085
13608,643526.933352231
13611,333148.6940549867
13618,463651.23032742605
13620,376907.26652312494
13622,572892.7371268736
13624,287010.0378947546
13631,-94194.74042837563
13637,333148.6940549867
13655,288487.76725358085
13664,333148.6940549867
13666,610939.4302010605
13667,288487.76725358085
13684,529679.4632959701
13697,288487.76725358085
13702,287010.0378947546
13704,179248.6214080369
13715,664401.3436798814
13717,333148.6940549867
13721,506394.43020258454
13723,583469.1167686165
13725,333148.6940549867
13729,261884.5800212803
13732,301560.9272249895
13739,300083.1978661633
13740,467090.63604892406
13746,161906.60736745095
13748,256900.00042358367
13756,201582.95457116014
13761,199522.29337757325
13764,301560.9272249895
13765,559017.8477771209
13768,432063.4634974287
13772,255422.2710647574
13785,256900.00042358367
13786,144205.24752514967
13788,445373.8275887603
13804,279291.2667245839
13806,407184.91164574097
13808,432063.4634974287
13810,636132.7149658869
13820,316349.0206751473
13822,256900.00042358367
13826,422429.7092475181
13831,201582.95457116014
13832,498091.69646597287
13836,644600.9040630468
13844,255422.2710647574
13849,301560.9272249895
13852,255422.2710647574
13860,300083.1978661633
13869,256900.00042358367
13870,465156.2025384784
13872,219842.2464730204
13878,566378.2378272734
13882,201582.95457116014
13890,285870.4794415641
13891,432063.4634974287
13894,432063.4634974287
13898,301996.6352456828
13903,200105.22521233387
13908,161906.60736745095
13911,201582.95457116014
13913,432063.4634974287
13914,506495.1949397649
13915,316349.0206751473
13916,256900.00042358367
13929,267611.18753970397
13935,256900.00042358367
13941,360177.1799040576
13944,256900.00042358367
13945,446851.55694758653
13952,301560.9272249895
13953,256900.00042358367
13960,338032.9934693011
13961,301560.9272249895
13973,498091.69646597287
13974,639024.7334340661
13976,279291.2667245839
13977,314871.29131632106
13981,267611.18753970397
13992,301560.9272249895
13993,23721.92694111419
13994,567855.9671860996
14005,432063.4634974287
14012,410802.43402443675
14015,300083.1978661633
14017,432063.4634974287
14020,255422.2710647574
14022,316349.0206751473
14025,395005.7095468653
14037,446851.55694758653
14050,446851.55694758653
14064,264503.17327442614
14065,200105.22521233387
14076,256900.00042358367
14077,301560.9272249895
14078,331930.0571871989
14081,432063.4634974287
14088,446851.55694758653
14100,256900.00042358367
14101,224154.33030489172
14104,659388.9975132046
14115,256900.00042358367
14129,414120.39513677795
14130,217223.6532198745
14136,366141.5072230309
14144,553067.8737359418
14153,200105.22521233387
14156,316349.0206751473
14165,244183.22017897913
14168,308908.87858312833
14169,279433.1648410791
14170,-262637.6796823066
14174,301560.9272249895
14180,487425.86303888395
14185,256900.00042358367
14186,258783.36141477933
14196,25199.656299940438
14198,300083.1978661633
14211,488903.5923977102
14223,301560.9272249895
14227,264503.17327442614
14231,300083.1978661633
14235,324079.88979306206
14256,300083.1978661633
14257,201582.95457116014
14261,200105.22521233387
14263,301560.9272249895
14264,300083.1978661633
14268,256900.00042358367
14282,451845.8384471468
14286,255422.2710647574
14300,465156.2025384784
14304,218364.51711419414
14305,219842.2464730204
14311,301560.9272249895
14313,410802.43402443675
14316,218364.51711419414
14317,413509.1496598723
14329,213247.72142072947
14330,188410.68033168055
14332,178871.2457540655
14336,255276.60929080355
14338,255276.60929080355
14339,203430.76189008253
14348,255276.60929080355
14351,242218.20043870987
14353,140510.54318681633
14355,190029.3170499679
14362,240488.5158406458
14365,325239.48332482803
14366,213247.72142072947
14367,240488.5158406458
14377,-136201.96108846777
14378,258865.9079101939
14379,255276.60929080355
14380,347758.4458929005
14396,211769.9920619032
14398,103452.78923625297
14400,392858.91978576937
14401,203430.76189008253
14406,240488.5158406458
14414,213247.72142072947
14420,355367.1431992613
14428,211769.9920619032
14429,213247.72142072947
14432,213247.72142072947
14434,208528.21147961947
14440,315047.17154237715
14441,490312.4879971431
14446,255276.60929080355
14454,201953.03253125626
14455,141140.99603767678
14466,255276.60929080355
14469,174712.23811133995
14472,211769.9920619032
14473,213247.72142072947
14486,-216479.0110401589
14488,452193.86760452006
14489,267981.2654998
14490,162647.61527059044
14499,240488.5158406458
14508,149102.84944338142
14535,240488.5158406458
14539,428516.6628053021
14541,203430.76189008253
14547,203430.76189008253
14556,140510.54318681633
14559,240488.5158406458
14561,203430.76189008253
14563,343765.6953211197
14564,140510.54318681633
14565,211769.9920619032
14571,285431.47426961333
14574,306040.25201075076
14576,255276.60929080355
14581,239010.78648181952
14584,325239.48332482803
14599,325239.48332482803
14606,211769.9920619032
14607,203430.76189008253
14611,246465.1075320909
14621,140510.54318681633
14625,240488.5158406458
14626,285431.47426961333
14631,342806.88235722674
14635,140510.54318681633
14636,-243936.0323154283
14639,240488.5158406458
14649,211769.9920619032
14650,176189.96747016622
14655,475524.3945469855
14658,255276.60929080355
14659,213247.72142072947
14669,406018.2246645801
14671,285431.47426961333
14681,240488.5158406458
14684,103452.78923625297
14685,174712.23811133995
14686,211769.9920619032
14689,239010.78648181952
14690,213247.72142072947
14692,240488.5158406458
14693,255276.60929080355
14694,176343.6438632977
14700,452193.86760452006
14703,325239.48332482803
14714,342806.88235722674
14734,239010.78648181952
14737,323761.7539660018
14740,240488.5158406458
14742,140510.54318681633
14744,-373187.62592489
14745,240488.5158406458
14750,211769.9920619032
14757,255276.60929080355
14758,285585.1506627449
14761,213247.72142072947
14762,401542.78613920114
14771,255276.60929080355
14778,239010.78648181952
14784,213247.72142072947
14786,255276.60929080355
14802,192242.23533115757
14805,313282.5729220548
14812,295519.41481163143
14819,104687.07630840677
14820,290189.0532411315
14826,190764.5059723313
14827,285511.2627196177
14835,-350994.3991990407
14843,118027.32773841823
14848,219483.0297510739
14858,112449.8053110203
14861,82447.3031466811
14862,121388.4180884401
14863,219483.0297510739
14867,119505.05709724447
14869,219483.0297510739
14874,119505.05709724447
14881,234271.12320123176
14882,190764.5059723313
14900,119505.05709724447
14906,357041.1453901931
14908,192242.23533115757
14917,219483.0297510739
14920,119505.05709724447
14927,234271.12320123176
14930,-237700.72398508407
14935,148475.53611522494
14939,406825.6949237945
14944,126619.63399498325
14945,234271.12320123176
14950,192242.23533115757
14954,153706.75202176804
14967,190764.5059723313
14968,153706.75202176804
14969,190764.5059723313
14979,219483.0297510739
14987,313282.5729220548
14996,119505.05709724447
14999,82447.3031466811
15009,192242.23533115757
15021,-382916.25098752085
15022,191688.80994612834
15024,327664.80870800937
15028,234271.12320123176
15032,119505.05709724447
15036,119505.05709724447
15040,219483.0297510739
15041,526322.0916868566
15052,168882.9236009349
15053,234271.12320123176
15055,234271.12320123176
15070,155338.1577737258
15072,197213.3692506685
15073,218005.30039224762
15076,235861.14079443036
15078,234271.12320123176
15080,234271.12320123176
15081,168882.9236009349
15091,141642.1291810186
15095,119505.05709724447
15105,313282.5729220548
15112,190764.5059723313
15117,311804.84356322855
15122,-157207.4471780396
15127,232793.3938424055
15133,190764.5059723313
15135,206736.88692688048
15139,119505.05709724447
15142,153706.75202176804
15147,219483.0297510739
15151,291666.7825999577
15152,155338.1577737258
15159,190764.5059723313
15164,192242.23533115757
15169,190764.5059723313
15174,119505.05709724447
15175,104687.07630840677
15180,192242.23533115757
15183,357771.9441550919
15191,192242.23533115757
15193,-296863.3701934804
15195,192242.23533115757
15197,234271.12320123176
15199,218005.30039224762
15201,479409.87111861835
15207,326515.7291572976
15209,211637.10179868218
15213,295796.20603140496
15215,113136.85850367902
15221,184396.30737876586
15225,113136.85850367902
15234,227902.92460766633
15246,214844.51575557265
15249,190845.17065710307
15250,148969.95918016037
15264,211637.10179868218
15267,40650.98712248287
15275,211637.10179868218
15277,76079.10455311564
15282,213114.83115750845
15286,76079.10455311564
15290,111659.12914485278
15292,213114.83115750845
15293,113136.85850367902
15306,148816.28278702887
15310,310584.29948156275
15333,230970.6715596912
15334,213114.83115750845
15339,416136.3165679509
15353,213114.83115750845
15356,113136.85850367902
15357,290241.75938818534
15360,113136.85850367902
15371,363399.7423796656
15378,142126.2601515628
15386,185874.03673759213
15387,148816.28278702887
15389,213114.83115750845
15392,213366.78639674638
15393,258738.45208084158
15396,424174.54236429976
15401,184396.30737876586
15422,185874.03673759213
15431,240607.5808166626
15448,121729.16476024404
15457,258211.4659796075
15460,160586.03975654487
15462,113136.85850367902
15463,184396.30737876586
15476,256873.4036256467
15478,310584.29948156275
15484,310584.29948156275
15489,213114.83115750845
15490,347059.67517553386
15493,-264410.7790697437
15498,213114.83115750845
15504,184396.30737876586
15511,113136.85850367902
15517,134340.45536477133
15518,140628.95977631217
15520,113136.85850367902
15529,121729.16476024404
15533,185874.03673759213
15536,390373.2515068607
15539,213114.83115750845
15540,147338.5534282026
15546,247028.4855572819
15552,185874.03673759213
15563,113136.85850367902
15564,211637.10179868218
15569,185874.03673759213
15573,216414.03798415285
15574,98318.87771484132
15584,113136.85850367902
15600,213114.83115750845
15602,185874.03673759213
15604,227902.92460766633
15608,213114.83115750845
15612,227902.92460766633
15614,185874.03673759213
15615,113136.85850367902
15616,185874.03673759213
15621,229492.94220086493
15622,258738.45208084158
15630,148816.28278702887
15631,148816.28278702887
15632,185874.03673759213
15638,185874.03673759213
15640,295796.20603140496
15645,295796.20603140496
15647,113136.85850367902
15652,189367.4412982768
15670,113136.85850367902
15673,227902.92460766633
15692,142107.3375216595
15694,148969.95918016037
15697,148969.95918016037
15702,227902.92460766633
15703,207560.38451428866
15721,324785.607679289
15722,148816.28278702887
15737,213114.83115750845
15738,185874.03673759213
15750,258738.45208084158
15751,242085.31017548888
15754,185874.03673759213
15763,184396.30737876586
15765,184396.30737876586
15769,48991.98652633087
15773,185874.03673759213
15777,113136.85850367902
15781,211637.10179868218
15795,227902.92460766633
15796,213114.83115750845
15800,-350463.65986378415
15825,176057.0772069452
15831,213114.83115750845
15836,76079.10455311564
15838,211637.10179868218
15840,148816.28278702887
15844,185874.03673759213
15860,176057.0772069452
15865,113136.85850367902
15870,213114.83115750845
15871,185874.03673759213
15878,185874.03673759213
15885,213114.83115750845
15887,185874.03673759213
15892,185874.03673759213
15893,185874.03673759213
15897,162869.38132455904
15898,148969.95918016037
15902,113136.85850367902
15905,213114.83115750845
15908,227902.92460766633
15911,227902.92460766633
15920,190845.17065710307
15926,148816.28278702887
15932,226425.19524884006
15934,148969.95918016037
15936,147338.5534282026
15937,213114.83115750845
15938,115020.21949487465
15939,107099.66094485503
15951,213114.83115750845
15970,148969.95918016037
15981,113136.85850367902
16003,121729.16476024404
16004,148969.95918016037
16012,185874.03673759213
16013,388895.5221480345
16015,113136.85850367902
16020,185874.03673759213
16033,120251.4354014178
16036,148816.28278702887
16049,113136.85850367902
16051,227902.92460766633
16052,184396.30737876586
16053,98318.87771484132
16064,76079.10455311564
16067,148969.95918016037
16074,148816.28278702887
16082,185874.03673759213
16092,180775.38079833853
16093,149717.60686799628
16095,185874.03673759213
16096,98318.87771484132
16097,121729.16476024404
16100,147338.5534282026
16102,113136.85850367902
16103,185874.03673759213
16116,316392.0106379822
16118,148969.95918016037
16121,98318.87771484132
16122,213114.83115750845
16124,213114.83115750845
16126,190845.17065710307
16128,98318.87771484132
16133,113136.85850367902
16138,147338.5534282026
16141,148969.95918016037
16153,-329818.6691022451
16155,74601.3751942894
16160,113136.85850367902
16163,176057.0772069452
16183,174579.34784811892
16191,213114.83115750845
16199,113136.85850367902
16209,287528.9378258651
16222,113136.85850367902
16226,176057.0772069452
16230,190845.17065710307
16241,148969.95918016037
16248,184396.30737876586
16259,134340.45536477133
16261,34362.482710941855
16263,258211.4659796075
16270,213114.83115750845
16274,98318.87771484132
16287,148969.95918016037
16296,134340.45536477133
16300,303071.7121993927
16306,98318.87771484132
16309,176057.0772069452
16311,98318.87771484132
16324,214998.19214870408
16328,213114.83115750845
16329,134340.45536477133
16332,213114.83115750845
16336,48991.98652633087
16343,213114.83115750845
16346,98318.87771484132
16361,113136.85850367902
16365,76079.10455311564
16383,185874.03673759213
16390,121729.16476024404
16394,98318.87771484132
16411,227902.92460766633
16415,176057.0772069452
16426,211637.10179868218
16428,98318.87771484132
16430,213114.83115750845
16432,134340.45536477133
16438,184396.30737876586
16448,98318.87771484132
16459,190845.17065710307
16463,113136.85850367902
16467,176057.0772069452
16478,113136.85850367902
16489,148816.28278702887
16498,174965.39466539412
16510,184396.30737876586
16527,158233.49332577808
16529,143603.98951038907
16540,83689.37389945232
16542,289761.3481080611
16546,76079.10455311564
16551,185874.03673759213
16559,76079.10455311564
16561,143603.98951038907
16562,243581.9621642185
16567,134340.45536477133
16568,148969.95918016037
16574,190845.17065710307
16579,267491.6876076556
16581,76079.10455311564
16583,176057.0772069452
16590,213114.83115750845
16594,190845.17065710307
16596,132862.72600594506
16603,48991.98652633087
16613,74601.3751942894
